country_code,country_name,is_benchmark,year,mobile_sub,broadband,net_user,agr_emp,ind_emp,srv_emp,youth_unemp,unemp,ind_emp_n,agr_emp_n,srv_emp_n,unemp_n,youth_unemp_n,net_user_n,mobile_sub_n,broadband_n,evi_main,evi_robust_010,evi_robust_020,dri,risk_gap,risk_gap_robust_010,risk_gap_robust_020
SGP,Singapore,False,2021,157.977675166643,27.5210996900631,96.92468156,0.107777556138585,14.4449638584304,85.447258585431,9.499,4.64,0.29130047302200934,0.00038687282422363733,0.9903569763097663,0.9262446220036877,0.5414341683485694,0.9880341164554456,0.8209817534798243,0.5812576674246429,0.45438721405951177,0.5079841902845372,0.5615811665095627,0.7967578457866376,-0.3423706317271258,-0.2887736555021003,-0.23517667927707486
SGP,Singapore,False,2022,173.005291258141,27.5510032505086,95.95386476,0.0909524456334748,14.5645681583865,85.3444494774124,7.924,3.591,0.29556539903277346,0.00015602938057717125,0.988782995580105,0.7113296455644336,0.44794016383711266,0.977434223426428,0.9367189089925436,0.5818941913443726,0.3785182779363341,0.4395447497007112,0.5005712214650884,0.8320157745877813,-0.45349749665144723,-0.3924710248870701,-0.33144455312269294
SGP,Singapore,False,2023,173.199932977376,27.4343636046425,94.28518987,0.0795801860241645,13.8432992197459,86.0771205942299,8.515,3.444,0.26984593360976067,0.0,1.0,0.6812128662159393,0.4830226760061736,0.9592147454217129,0.9382179677115847,0.5794114125890508,0.3720126656384564,0.43481139907461075,0.49761013251076514,0.8256147085741161,-0.4536020429356597,-0.39080330949950537,-0.328004576063351
SGP,Singapore,False,2024,170.78256295407,27.813655026664,94.37757178,0.0979837330273541,14.1625578109794,85.7394584559933,6.329,2.737,0.2812302590095286,0.0002524998670431056,0.9948304804023351,0.5363654988731817,0.35325893387154217,0.9602234201416151,0.9196002755496563,0.587484968348572,0.3068256858624482,0.3756261653164369,0.4444266447704256,0.8224362213466144,-0.5156105354841662,-0.44681005603017754,-0.37800957657618883
THA,Thailand,False,2015,145.932577028654,8.83035128821556,39.3161267365004,32.3345065204086,23.7199822557498,43.94552128009,3.094,0.597,0.6220349635676088,0.4425432015635737,0.35497616205106675,0.09793075189510346,0.16122521666864537,0.3590333423800515,0.7282148510067766,0.18340843950051766,0.33990812152393457,0.34141492557664777,0.34292172962936107,0.4235522109624486,-0.08364408943851404,-0.08213728538580084,-0.08063048133308753
THA,Thailand,False,2016,168.88127084564,10.187716904417,47.5049656215909,31.2290600430982,23.7258928161447,45.0450446122349,3.714,0.688,0.6222457260801242,0.42737628355066193,0.37180957856408486,0.11657447244417127,0.1980292057461712,0.44844343109485313,0.9049572251091433,0.21230117567169832,0.35079989408175527,0.3529008625299882,0.3550018309782212,0.5219006106252316,-0.17110071654347636,-0.16899974809524343,-0.16689877964701044
THA,Thailand,False,2017,170.783699598766,11.5345396717409,52.8919293439676,31.5296819916623,22.9001965786271,45.5701188910502,4.373,0.83,0.5928025257798717,0.43150086899223566,0.379848329336502,0.14566687154271665,0.23714828445921882,0.5072611598449036,0.9196090295678014,0.24096949791381256,0.3598447205328925,0.36184508141325344,0.36384544229361443,0.5559465624421726,-0.19610184190928004,-0.1941014810289191,-0.19210112014855812
THA,Thailand,False,2018,175.266001933225,12.8740610702362,56.8174809301456,32.1983100446982,22.8486643164464,44.9530256388553,4.011,0.765,0.5909649556803965,0.44067456221906814,0.3704007919920187,0.1323499282933825,0.21565950373976017,0.5501224153293344,0.9541300686454369,0.26948240401694756,0.35242675715621824,0.3542241606397983,0.3560215641233784,0.5912449626639064,-0.23881820550768812,-0.23702080202410808,-0.23522339854052798
THA,Thailand,False,2019,181.221874232713,14.1338059581469,66.6524194587528,31.4905856675213,22.8893483662012,45.6200634452476,4.19,0.716,0.5924156933385424,0.43096446062238364,0.3806129674835814,0.12231100184388444,0.22628517155407812,0.6575054935271993,1.0,0.29629719603389504,0.35106664347553007,0.35402127587633525,0.3569759082771404,0.6512675631870315,-0.3002009197115014,-0.29724628731069624,-0.2942916549098911
THA,Thailand,False,2020,162.327737376294,16.021813562656,77.84374066,31.3894710294934,22.6027550384991,46.0077764439411,5.199,1.099,0.5821961666302485,0.4295771501950116,0.3865487527495359,0.20077852898996107,0.2861806957141161,0.7796982775690474,0.8544843278990112,0.3364851195787101,0.3823140862040961,0.38273755285864014,0.3831610195131841,0.6568892416822562,-0.27457515547816,-0.274151688823616,-0.27372822216907206
THA,Thailand,False,2021,168.485285358167,17.3168855632327,85.26956666,31.8973264305607,22.2725385292104,45.8301350402289,5.858,1.215,0.5704210968362189,0.43654501466289874,0.38382910901736406,0.2245441507887728,0.3252997744271637,0.860777386678097,0.9019074909619974,0.36405188065525756,0.3958963132874296,0.39468959286042304,0.3934828724334165,0.7089122527651174,-0.3130159394776878,-0.31422265990469433,-0.31542938033170087
THA,Thailand,False,2022,176.22279253783,17.5125815621477,87.97724503,30.4232397167292,22.2352690912822,47.3414812840193,5.208,0.94,0.569092119572986,0.41632028846267477,0.4069674272988686,0.16820323704158982,0.2867149471684673,0.8903412560703295,0.9614989169260986,0.3682174443021621,0.36772123961694503,0.3716458583851374,0.37557047715332975,0.7400192057661967,-0.3722979661492517,-0.3683733473810593,-0.364448728612867
THA,Thailand,False,2023,168.642808295144,14.5089451983046,89.53525238,30.2203833465474,21.9241712091058,47.8554430043835,4.491,0.733,0.5579987939143368,0.41353706376740956,0.4148360476889066,0.1257938946937103,0.24415291463848982,0.9073524071427289,0.9031206745130492,0.3042823689040211,0.34259375326083297,0.34981798270364034,0.3570422121464477,0.7049184835199331,-0.36232473025910017,-0.3551005008162928,-0.3478762713734854
THA,Thailand,False,2024,160.639312286761,14.8870491187484,90.86718789,28.9863358878798,22.2543475044884,48.7593092354398,4.66,0.781,0.569772429735389,0.3966057179141103,0.42867400482415124,0.1356279450932186,0.25418496972575094,0.9218951858910469,0.8414807007123002,0.31233064763473156,0.34770610120818113,0.3558028915697781,0.3638996819313752,0.6919021780793595,-0.34419607687117837,-0.3360992865095814,-0.3280024961479843
VNM,Vietnam,False,2015,129.627056599416,8.24967739226207,45.0,44.0184515218041,22.7436707500954,33.2378777281005,6.267,1.848,0.5872210284783008,0.6028489599524327,0.19104492156346808,0.35423069043228844,0.34957853496378966,0.4210928870681837,0.6026357476982875,0.17104827840830833,0.47268840688299635,0.4445240583510435,0.41635970981909076,0.3982589710582598,0.07442943582473655,0.046265087292783724,0.01810073876083096
VNM,Vietnam,False,2016,128.297962650408,9.679017739946,53.0,41.8649072066788,24.7622070388361,33.37288761068,6.763,1.848,0.659199276122252,0.5733019572389704,0.19311188778454955,0.35423069043228844,0.37902172622581026,0.5084411326199104,0.5923995564001627,0.201473060848301,0.49573327844899434,0.46547113938254986,0.4352090003161054,0.4341045832894581,0.06162869515953623,0.031366556093091746,0.0011044170266472642
VNM,Vietnam,False,2017,126.097912313395,11.8410316814328,58.1400000036297,40.1554391261382,25.7768318231697,34.0677198752187,7.124,1.874,0.6953794104105567,0.5498477577318794,0.20374958920817154,0.35955746773202213,0.4004511456725632,0.5645623804265258,0.5754555802937501,0.2474934533381327,0.5085855280206892,0.47810193413943747,0.4476183402581857,0.4625038046861363,0.04608172333455296,0.01559812945330119,-0.014885464427950579
VNM,Vietnam,False,2018,146.137840768403,13.5025072757898,69.8479286837965,37.7241139171479,26.7047230561435,35.5711648258268,4.648,1.161,0.7284667446963854,0.5164895528215868,0.2267669407441413,0.21348084408932597,0.25347263445328266,0.6923957590836899,0.7297957166093982,0.2828594412706635,0.43857630360888517,0.4173953673224108,0.39621443103593645,0.5683503056545839,-0.12977400204569872,-0.1509549383321731,-0.17213587461864743
VNM,Vietnam,False,2019,140.192561828615,15.2328957557438,68.6615802057338,34.5351601063592,29.5891842687317,35.8756556249091,5.624,1.681,0.8313226926608246,0.47273655166962414,0.23142861575865442,0.3200163900839992,0.31140923661403297,0.6794425768122226,0.6840073714033991,0.31969230135509163,0.5018005248066802,0.47476333390187764,0.44772614299707514,0.5610474165235712,-0.059246891716890904,-0.08628408262169351,-0.11332127352649601
VNM,Vietnam,False,2020,141.655558720912,17.0262915402718,70.30000012,32.6123879661738,31.0698896075906,36.3177224262355,6.546,2.103,0.8841226230671279,0.4463557833499705,0.23819654361952877,0.4064740831796763,0.36614033004867624,0.6973317149357432,0.6952748337745066,0.3578663280391338,0.5476615468972206,0.5167150465694514,0.48576854624168225,0.5834909589164613,-0.035829412019240725,-0.06677591234700986,-0.09772241267477905
VNM,Vietnam,False,2021,136.806313165021,19.5362327330994,74.20999985,29.0283266030004,33.1255735800284,37.8460942595862,6.903,2.383,0.9574255063846927,0.39718183783181743,0.26159551925324176,0.46383937717680807,0.3873323044046064,0.7400231670011462,0.6579277333692038,0.41129266197890857,0.579456939877125,0.5476707978147367,0.5158846557523483,0.6030811874497529,-0.023624247572627932,-0.05541038963501621,-0.0871965316974046
VNM,Vietnam,False,2022,137.852422819653,21.3681380805533,78.58999918,33.4623722339218,30.6825928896503,35.8550348764279,6.097,1.57,0.8703121509784701,0.4580177153980645,0.23111291745753965,0.29727514853513626,0.33948711860382286,0.7878463241253011,0.6659844840237535,0.4502863990109992,0.5118877551578936,0.48381027138785826,0.4557327876178229,0.634705735720018,-0.12281798056212434,-0.15089546433215972,-0.1789729481021951
VNM,Vietnam,False,2023,130.991428667547,22.6806675035061,78.08,26.9827056291982,33.467876483268,39.5494160842561,6.441,1.645,0.9696315604824342,0.3691155621396303,0.2876729337947312,0.31264085228436794,0.3599073964145791,0.7822778824245736,0.613143638055949,0.47822475687246674,0.532849642747393,0.5083319718521269,0.4838143009568607,0.624548759117663,-0.09169911637027006,-0.11621678726553619,-0.14073445816080238
VNM,Vietnam,False,2024,127.606471743496,23.711259212336,84.15,25.8741334316538,34.3195198506067,39.8063485099891,6.338,1.602,1.0,0.35390575870124247,0.29160650247091974,0.3038311821348084,0.3537931853258934,0.8485533637369463,0.5870739485231965,0.5001618193617596,0.5351872436054239,0.5108291694919735,0.48647109537852307,0.6452630438739675,-0.11007580026854358,-0.13443387438199395,-0.15879194849544442
